logFC	AveExpr	t	P.Value	adj.P.Val	B
Hjurp	-1.48666271755946	4.66436463821359	-1.79179453302289	0.0882501649656682	0.348074660123747	-4.63287090810851
Max	0.573170942920767	5.642179003977	2.04690750859443	0.0539808845149772	0.272957460271219	-4.63302276111784
Arhgap8	-1.09608405589489	1.38433978307119	-1.4305979221298	0.167924317414215	0.472684704967491	-4.63348669054244
Chd7	-0.744521058017399	6.60769281511259	-2.07925064941401	0.0506206039312469	0.263198492295875	-4.63386990970496
Cd79a	-1.24699717349332	-1.04468884124755	-1.35969611308303	0.188999933804806	0.498581825377077	-4.63406981150046
Fbxw8	0.334818954136741	7.1813901803832	2.11509769231229	0.047117462345782	0.254530782938238	-4.63423650213174
Dnajc1	0.518556671424629	5.3441906943138	2.0111845803033	0.0579238206249721	0.281837759868447	-4.63428896280397
Gm17644	2.46553515580017	-3.21976622387734	1.31775482232042	0.20242356374417	0.517017938832132	-4.63497703056622
Samd14	0.742294884351047	2.02418888079673	1.7501772706183	0.0953544847996816	0.361197868057921	-4.63500776703815
Mprip	0.423807847494906	8.27071801720655	2.12900014289795	0.0458189139289594	0.250629837863874	-4.63540693893881
Chd5	-1.16088900101085	2.97032340083184	-1.50129321186755	0.148842253283414	0.4455134616055	-4.63548065626927
1700009N14Rik	1.71520978892838	-3.38886215485319	1.27092619272769	0.21828221534801	0.534899855814344	-4.63573342834414
Slc2a9	0.790985909568005	0.58370247076536	1.67312852366104	0.109811166947218	0.385858095079139	-4.63620717866864
Mir1895	2.50513626736509	-3.56665119998979	1.33506969218112	0.196793703397419	0.508298096830018	-4.63629798197986
Cdc6	-1.24440799698823	5.38671571124941	-1.82252696977055	0.0833028425176346	0.338710622314652	-4.63634817924027
F2	-1.25106846919051	0.111485015948269	-1.40662846797625	0.174826721133241	0.480962877279704	-4.63641207630378
Farsa	-0.457860846758043	6.30793472610671	-2.0221151562752	0.0566908309329038	0.278572775742739	-4.6365972678522
Nxt1	-0.560540642549066	4.87000621178596	-1.84661689899565	0.0795954784166558	0.331070074568471	-4.63682307322107
Map3k5	-1.13979525214511	3.58959351554755	-1.64470034807359	0.115597256352029	0.395830406580899	-4.63766854630196
Mnd1-ps	-3.58787397663053	-0.00591881689454798	-1.3121660564679	0.204267452189639	0.519687927411922	-4.63836634476737
Zfp691	-0.532925032759676	2.43707665544905	-1.63719220575864	0.117167795899433	0.399146189572017	-4.6384021621003
Fam26f	-1.28482158925787	-2.2988078784968	-1.25633720634063	0.223414497086144	0.541532107179096	-4.63849957134628
Gm24148	-1.98954084909993	0.413644745314776	-1.39758052495152	0.177490763693897	0.483934790271525	-4.63856047984594
Tep1	0.60426872354253	5.67120359147048	2.07462255339925	0.0510895995513317	0.264723454842614	-4.63856180556013
Mplkip	-0.683213327250506	4.29954364004162	-1.78567604354033	0.0892649960770451	0.35015770951858	-4.63864544402691
Mettl18	-0.78880226233935	2.76199400098007	-1.60023495457991	0.125163246664799	0.411707296197304	-4.63880361694362
2610305D13Rik	-1.07734874916393	4.58556523611549	-1.59650313996981	0.12599547494319	0.412714251919403	-4.63894587523656
Mon2	0.314179054417426	6.80446402113951	2.09588131700969	0.0489671596314596	0.25914200606743	-4.63906593148324
Gria4	-1.24290524775589	0.446819180587917	-1.4029948939767	0.175892694996724	0.482500793138326	-4.63927163222857
D430020J02Rik	-0.715150441099138	2.84096841870952	-1.62606588806905	0.119528289309177	0.402701950443944	-4.63963672978704
Isl1	-1.38081673627658	-1.60511802876139	-1.29525835850987	0.209925847311717	0.525744669501561	-4.63969119486457
Kcne4	2.09522337342255	-2.95235344142282	1.26305232152234	0.221040746787307	0.539080576294222	-4.63991665809448
Sytl1	1.21337687739713	1.30897850816383	1.50669757347373	0.147459760492546	0.443271036918621	-4.6403251188757
Wnt5a	1.2111692111203	2.99330141254768	1.76985358466195	0.0919363462740066	0.354832599079487	-4.64054024495398
Snord95	-0.840195745747242	0.601104823880497	-1.39719889761089	0.177603839751828	0.484007158331944	-4.64055770176549
Plb1	1.16405219626743	-1.97165899621724	1.3043931572838	0.206853770737489	0.522385286920041	-4.6406723865908
Ngdn	-0.496519637587799	5.38079334236012	-1.88604594104915	0.0738385047216325	0.317672153502039	-4.64071282554496
Nfkbiz	1.22072867023648	3.98935207585355	1.88292993415615	0.0742797758964881	0.318617965552741	-4.64113667104339
Dnah2	-1.75245945383356	0.890750361267324	-1.35680329450996	0.189902575475789	0.499833574608772	-4.6417529792652
Rasd1	1.89883868332918	-1.34581673243197	1.34824807648317	0.192592047238667	0.503617261936792	-4.64178483087636
Snora68	-1.01857125228818	1.84619671567292	-1.54931903397472	0.136923246338715	0.428550174737506	-4.64192446451154
Meox2	1.03436057727136	-1.98148614557487	1.43433257381662	0.166868944047402	0.471054333223165	-4.64212084961395
Smim1	2.61089076024359	2.22135534011033	1.68852081992898	0.106782329764759	0.381111487813453	-4.64332330991868
Vstm5	0.982985581757406	2.01168568706242	1.74959478258249	0.0954573211356912	0.361289365491787	-4.64340238663312
Pyurf	-0.590088968582245	3.70704241855338	-1.7646580090234	0.0928284724049726	0.357056880006296	-4.64366224173641
Asb8	0.432154896605789	4.58318623244851	1.94362925325779	0.0660892720149162	0.29990280890255	-4.64411086425627
Zmynd15	1.41925846659368	0.949053195421764	1.5971823503171	0.125843660638248	0.412562854304512	-4.64415004281104
Cmah	2.21932795942225	-2.37185131682276	1.30735334496308	0.205865811430425	0.521093567893941	-4.64416558283296
1600020E01Rik	-0.895754113702062	2.17460518641458	-1.52720148943108	0.142310395163505	0.436444281078853	-4.64424749654284
Lgals9	0.78157086915792	3.82634952463008	1.98305010363496	0.0612083357061505	0.290496413060555	-4.6444768443466
2700049A03Rik	-0.566216907561968	5.71507819022787	-1.9500753821561	0.0652682463455289	0.298660249539471	-4.64492552112017
Nme6	-0.920009443199578	3.24580703373063	-1.62083241262743	0.120652379381142	0.404937629526021	-4.64576618204586
Tuba1c	-0.828597903762779	8.75036330954819	-2.11367672281886	0.0472520452194956	0.255033441398463	-4.64577763877842
Mex3d	-0.30806244038267	5.70645345483447	-2.02187302287326	0.0567178877050527	0.278572775742739	-4.64648383462985
B130006D01Rik	-1.87240157443399	-0.0272777418250579	-1.35267540466579	0.191196506648904	0.501534356519532	-4.64714055362752
Alg1	0.669477668621727	3.81670048068247	1.78227042742368	0.0898342301536503	0.350566122996049	-4.64855503129218
Ttc16	1.69028850549583	0.342340999089111	1.5152453677508	0.145294718154737	0.43980202695605	-4.64855511784576
Tnfaip8l1	-0.976610458901418	1.83645143987162	-1.56981232685488	0.132083831900312	0.421510280706548	-4.64888492876118
Ccdc157	0.663188983074822	3.8874520433862	1.87591204800967	0.0752821059064268	0.320658011917902	-4.64953652021826
Scamp4	0.505052993033029	4.71617471647839	1.90865242221344	0.0707055903595762	0.310782583785441	-4.64969567624379
Tm9sf4	0.350670377156905	6.47831413270093	2.09174285936205	0.0493739928318511	0.260193259498761	-4.65132973033326
Map3k14	0.606749947249427	3.86466751800798	1.9475657130139	0.0655868146698984	0.299166600171514	-4.65146567094477
Mcfd2	0.49608811916287	5.907902203003	2.04818114834765	0.053844860033148	0.272695475315855	-4.65158468042073
Eif3g	-0.415716348648371	7.15940718066069	-2.07590901506759	0.0509588427349373	0.264278034996261	-4.6516330531449
2700097O09Rik	-0.756767693102908	3.65688003813238	-1.63270099009683	0.118115846635224	0.400555592008849	-4.65254383242599
Asb5	-1.92468451998174	-3.51025757664963	-1.24542058050967	0.22731525645494	0.546277903093435	-4.6525539500186
Cry1	-0.767977373431633	4.63898836073821	-1.74998528891626	0.0953883679859811	0.361197868057921	-4.65279954421293
Zfp759	-0.783130279928918	3.52556466137451	-1.70108777932555	0.10436252979826	0.376655223894855	-4.65285913970164
Nr0b1	-2.36851180075774	1.64894674254919	-1.28943467918915	0.211902854314217	0.527505410102122	-4.6530274787066
Bloc1s1	0.557334007211438	4.68781654739506	1.94496291768567	0.0659186596765521	0.299730119322168	-4.65313344370314
Fkbp3	-0.592677866272869	6.72014048870239	-2.03312891196409	0.0554722685230536	0.275758500685582	-4.65346862157073
Pdhb	-0.456777574699406	6.02815739001074	-1.97542170023113	0.0621270402746021	0.292744067457528	-4.6539352307305
Ahdc1	0.861141660331813	5.99831024184698	2.05213156261248	0.0534249118350866	0.271289542677494	-4.65418143309396
Cnot7	-0.51199062332448	6.41843914037973	-2.03977385358465	0.0547484741091244	0.274478619508774	-4.6550179601272
Mfn1	-0.377583703302084	5.75465051725071	-1.9885191208923	0.060557157219185	0.288530609411578	-4.65531191467687
Ttc28	0.775838692461087	5.40047837689607	2.0850156420497	0.0500418260345907	0.2620119161348	-4.65595582044155
Neurl1a	0.885742897389623	2.63891975710258	1.60327568466206	0.124488549006307	0.410899750937974	-4.65596111035055
Pnp2	-1.31027024738682	0.728223552575664	-1.35704109011909	0.189828247814435	0.499833574608772	-4.65640093744003
Phf7	-0.742660825959411	2.96941087372261	-1.66024508803099	0.11240218023147	0.390159527910458	-4.65669613352069
Asb2	-2.47724837419719	-2.66547846242277	-1.24818592401897	0.226322227697141	0.545119683218336	-4.65751700043809
Mafk	0.844729435908079	5.42202346106297	2.06100421113308	0.052492412182955	0.268837946732209	-4.65787441781656
Cd40	1.27148914620163	0.416982377950842	1.50208220367311	0.148639759531579	0.44532629611101	-4.65810069955603
Mphosph10	-0.853185682032405	6.09062809450342	-1.95303299643725	0.0648945797777118	0.298157157829208	-4.65822387236997
Lmod1	1.09390681600904	2.72270599353362	1.67090404210627	0.110254877751929	0.386367079544998	-4.65833628211123
Scn8a	-1.45715207035611	1.51176576507589	-1.41835152141633	0.171422891381703	0.477146901824544	-4.65838541196405
Mrpl55	-0.874154547147486	4.05514598485254	-1.71128950182994	0.102432757900619	0.374003619850287	-4.65990343779838
Cxx1a	0.850014203321719	1.44629138630524	1.64589958899986	0.115348057362013	0.395605509902387	-4.66074682281607
Camkmt	-0.842497528841461	2.17303570183986	-1.54987417229289	0.136790238154725	0.428486890294454	-4.66107695547894
Zfyve28	-1.40316158949427	2.96170396166707	-1.56073727878066	0.134209010615081	0.425474265434747	-4.66141790423642
Mapk13	0.981270447382683	1.88620042342454	1.48316028457851	0.153558789583935	0.452443879660186	-4.66142757228613
Grk5	0.593945277934824	3.00591544363402	1.85639481366898	0.0781323334444363	0.327510215508087	-4.66252068471285
Arl6ip1	-0.633324936961748	7.86614484235185	-2.0916602727045	0.0493821425027975	0.260193259498761	-4.66271130669428
Slc16a14	-1.67112985235534	-1.8605210632676	-1.22851810793829	0.233457639876384	0.551656343336577	-4.66277427749925
Etohd2	1.57505975931898	1.79223715451468	1.67109580838381	0.110216566775559	0.386367079544998	-4.66280931490528
Ugt2b35	3.3965226515338	-2.07277363628207	1.37620492479957	0.183913700137864	0.492053084141668	-4.66327496916658
Slc30a4	0.496579011827212	5.80722603541607	2.05362626897982	0.0532667859031453	0.271008256918992	-4.6638946154503
Pou4f1	-1.69650148941657	0.108438089713093	-1.33274231591887	0.197543190239101	0.509513606966572	-4.66519800970358
Cacna1c	0.699655796512144	3.88853014753961	1.94652755870222	0.0657189968290486	0.299319243935307	-4.6653851211325
Otud6a	-2.26227436994244	-1.71987523177531	-1.23252090333393	0.231991689071066	0.550612744145797	-4.66586840034547
Gemin2	-0.744143370369812	4.16487084129273	-1.67135461312362	0.110164880823367	0.386367079544998	-4.66614876626462
Mpp1	0.583733275608942	5.80509742884904	2.0171228981202	0.0572510241643665	0.279941059769414	-4.66669615984882
Tbc1d4	-0.483486604517565	4.1651283771637	-1.93102008640642	0.067721764549012	0.303866478751512	-4.66673795879942
Apol9b	1.1599526984002	-1.6824343396615	1.44337292470006	0.164336435368102	0.46816362473116	-4.66678591980218
Slc2a4	-1.73544631653124	0.91031856745356	-1.39869187026233	0.177161800971222	0.483906279381364	-4.66690659231085
Klf17	1.5873168939076	-2.64655755211403	1.26826408920189	0.219211863930937	0.535800986799836	-4.66701203821228
Eif2ak4	-0.504277319783569	5.99210986612183	-2.00492575661394	0.0586405702488016	0.284015589320083	-4.66722241630634
Gm5607	1.001718072021	-2.18002563173215	1.36014021888341	0.18886166196464	0.498495823424055	-4.66723598542978
Rpl6	-0.420660547059372	9.62159839024829	-2.11056353941674	0.0475481169902544	0.255715740023951	-4.66764600947078
Sod3	2.16422097456691	-2.63485840345135	1.30647990750708	0.206156935920807	0.521670980296487	-4.66765589109294
Lrp8	-1.05013948191717	4.5356713601358	-1.76970482829331	0.0919617856695946	0.354844257332605	-4.66771951178278
Crlf3	-0.439036284996707	5.82368990178606	-1.91718856269364	0.0695534514675747	0.307769647701642	-4.66777569952108
Pkd2l2	0.947637945974313	2.40382085970758	1.69082383912222	0.106335330007707	0.38035606855638	-4.66871524530784
Psat1	-0.558654192326744	8.03170025684145	-2.07701200362021	0.0508469743082208	0.264057363776326	-4.66896071235731
Cd24a	-1.34403122833929	6.47805918571792	-2.04328076699376	0.0543699109499294	0.273616941809522	-4.66896570184144
Mtus1	-0.543952959100158	5.96798962514332	-2.03273805831149	0.05551510776485	0.275884811837377	-4.66903708418709
Msl2	-0.477109788770076	5.86250549550956	-1.98017210806715	0.0615535080412781	0.291643649237181	-4.67113977105726
Tmod1	3.0523324291983	1.25236977439497	1.66938369781589	0.11055901208609	0.38706658776789	-4.67158431737896
Pabpc4l	-0.673387247025161	2.85651701683211	-1.61398264145678	0.122137066117374	0.407555234984112	-4.67214464899712
Pdzrn4	-1.21746359464222	-2.08624081938745	-1.29634528917949	0.209558454661706	0.525573002754791	-4.67226050252441
Mup6	1.08633796847747	-1.64294908079248	1.23170916998103	0.232288401953852	0.550612744145797	-4.67276094584949
Them5	-1.05442270794455	-0.997110216260369	-1.34020777342697	0.195147016773224	0.506857069492384	-4.67290559112995
Pcdhga6	0.8373414283855	0.379424793714862	1.6294939101723	0.118796783734059	0.402034529173119	-4.67318768006916
Uck1	0.399698732293421	5.05146432861064	1.95658670592738	0.064448113662968	0.297429145557296	-4.67349217898394
Rmdn3	-0.434365613600834	5.25587397826383	-1.88573722891328	0.0738821196790493	0.317687093257265	-4.67356603785402
Slc25a18	-0.667116358178165	0.111853784003973	-1.40706358253858	0.174699421001689	0.480962877279704	-4.67364646752031
Ptcd2	-0.392707208815358	5.01514857233598	-1.86712512151461	0.0765538284548802	0.323809192085474	-4.67364937379243
AF357426	1.3776783961675	-2.25066460040289	1.3209592852524	0.201372223253392	0.515412772286866	-4.67412493960947
Mfap3l	0.871816307685824	4.13521766799217	2.03367188501613	0.0554128055032154	0.275595528236155	-4.67426540199198
Eif3a	-0.500581247259813	9.04164909622259	-2.10624095686763	0.0479619868154263	0.2568140484826	-4.67457140328939
Itga10	0.793348027308057	1.19107329455229	1.54789024276674	0.137266070779368	0.429037789947836	-4.67473489293606
Slc17a9	1.17515208558905	1.35181813108279	1.4480607611399	0.163035526122356	0.466140170099695	-4.67475808581239
Gorab	0.464480791892933	4.25884067455597	1.86598391738482	0.0767203685977247	0.324340276219227	-4.67518154734777
Dtx1	2.02388953882042	0.634927688664669	1.33668385789773	0.196275209287371	0.507780473648784	-4.6753218650561
Fam169a	-1.49684010084164	4.53176012245229	-1.55098875934437	0.136523512839314	0.428130883909326	-4.67555344268964
Psmc3ip	-0.993410530636649	3.94318928344546	-1.64562725619501	0.115404607461411	0.395605509902387	-4.67717344364128
Lmbrd1	0.413210645502847	4.78715864334019	1.97482579908263	0.062199320032984	0.292744067457528	-4.67744512061386
Clns1a	-0.443504061710009	6.99208285823384	-2.05169819750347	0.0534708365760922	0.271435664312504	-4.6777544528109
Zrsr1	0.622245945410886	4.14755714268967	1.80399096259136	0.0862570485699113	0.344441250498281	-4.6781905289823
Ccdc69	-1.57531397047645	-0.671049066228839	-1.29369805247196	0.210454121930546	0.525985763763885	-4.67821226969342
Sesn3	0.63610086624589	4.84931109858291	1.97425674269856	0.0622684134896861	0.292744067457528	-4.67849952639456
Il6	2.22360492200402	-2.44432933651864	1.24841605248442	0.226239739392178	0.545119683218336	-4.67906233681569
Mal	1.67178395707745	-0.66099236793297	1.43453126292604	0.16681294716717	0.471054333223165	-4.67939879504709
Gm4349	-2.21886562219546	1.82083331351283	-1.42733440110832	0.168850963006606	0.474280930340473	-4.67964940522732
Hnrnpa1	-1.61582448154233	4.70981220361433	-1.7328613446901	0.0984525957587014	0.366746925316245	-4.67969228626914
Bmpr2	0.420812246206776	7.13451622083792	2.09830309151878	0.0487304915860053	0.25914200606743	-4.67985347225122
Sap18	-0.444998140565041	4.25257171962522	-1.80668642390826	0.0858218745517421	0.343895855798728	-4.68014758237609
Slfn10-ps	-1.55080702638079	-1.15480878083115	-1.24977555178054	0.225752905106536	0.544585695396629	-4.68064812149385
Spry2	1.12033739558581	4.76108989305749	1.95628852562872	0.0644854701349693	0.297429145557296	-4.68067477884057
Mfsd11	0.559954728345824	3.94371562653243	1.80753421215742	0.0856853967593714	0.343660815923211	-4.68086495015171
Fam181b	-1.14123756726927	0.298399389931605	-1.42558688661394	0.169348847379361	0.474599220358026	-4.68089288056483
Tbxas1	1.68366422841325	-2.27185305727296	1.2928901770369	0.210728051609271	0.52631917492326	-4.6810112962451
